date,spread,ratevol,fed_mbs_chg,bank_chg,fair_value,residual,crowding_score
2011-03-31,1.3900000000000001,0.06012289002336791,-21046.0,11.241500000000087,2.037627296256468,-0.6476272962564678,67.51917198611889
2011-04-30,1.4600000000000004,0.03861901826080853,-10134.0,21.658899999999903,1.8073147189073857,-0.3473147189073853,69.938873356196
2011-05-31,1.5499999999999998,0.03318777744032683,-9165.0,-6.5878999999999905,1.7446095289938721,-0.1946095289938723,68.24584546366711
2011-06-30,1.3299999999999996,0.061682752084857455,-9003.0,-18.047199999999975,2.0145315347364408,-0.6845315347364411,67.80420168986846
2011-07-31,1.73,0.0629776982446212,-11568.0,10.40560000000005,2.0414995264655564,-0.31149952646555645,54.728462796745255
2011-08-31,1.9899999999999998,0.1021506823509368,-12340.0,17.101599999999962,2.4215068102433635,-0.4315068102433637,35.1111241527059
2011-09-30,2.09,0.07704667725600221,-14062.0,1.7133000000001175,2.1802199975662773,-0.09021999756627741,38.47031551898587
2011-10-31,1.9299999999999997,0.0904038557964052,-21622.0,17.821299999999837,2.3317301956836807,-0.40173019568368096,40.989550604020806
2011-11-30,1.9,0.0701359224580936,-22209.0,8.745300000000043,2.1359185143944934,-0.23591851439449352,47.65457468878826
2011-12-31,2.0600000000000005,0.0535634914755163,10243.0,-1.6541999999999462,1.8939894801492616,0.1660105198507389,43.87861541480512
2012-01-31,2.15,0.04748433325594869,-1671.0,23.5788,1.8721971770058161,0.2778028229941838,43.73431013093362
2012-02-29,1.9700000000000002,0.04895089862495444,5171.0,50.843599999999924,1.8773438044112305,0.0926561955887697,49.28026500227966
2012-03-31,1.7600000000000002,0.053802991596768907,-4009.0,8.544000000000096,1.9342748582820999,-0.17427485828209965,55.60158135732047
2012-04-30,1.93,0.043969686527577434,11010.0,4.799600000000055,1.801841897446979,0.12815810255302096,51.12607575424719
2012-05-31,2.16,0.03915171953895816,3954.0,20.22519999999986,1.777382103129286,0.3826178968707141,45.21191426909427
2012-06-30,1.9900000000000002,0.054632974518709736,3229.0,5.802799999999934,1.9236587807718613,0.06634121922813896,46.68226264590298
2012-07-31,1.9800000000000002,0.043000553706292105,-1617.0,16.177200000000084,1.8268670921888084,0.15313290781119182,50.852128196766344
2012-08-31,2.0199999999999996,0.04638349460129824,-9765.0,16.58719999999994,1.879502408649893,0.14049759135010653,49.19637110169276
2012-09-30,1.75,0.04716738178828663,-8618.0,2.825800000000072,1.880231150140286,-0.13023115014028597,58.1255635971925
2012-10-31,1.6900000000000002,0.043050358109235604,17060.0,-8.881200000000035,1.7741847845816183,-0.08418478458161816,59.03819638579293
2012-11-30,1.6999999999999997,0.03599603152730004,31500.0,14.787500000000136,1.6777878416388123,0.022212158361187395,59.66306226883119
2012-12-31,1.57,0.03238900460106346,43019.0,20.642599999999902,1.616525026479542,-0.04652502647954204,64.04499421060619
2013-01-31,1.5099999999999998,0.035956322710438984,39226.0,-12.939200000000028,1.6503960359926904,-0.14039603599269057,65.03069867791176
2013-02-28,1.6199999999999999,0.0316754373818804,50130.0,-15.093200000000024,1.581858327159177,0.038141672840822816,61.688139358639894
2013-03-31,1.6999999999999997,0.03325944191038942,55018.0,-4.619599999999991,1.5880812267496385,0.11191877325036126,58.26343647019119
2013-04-30,1.7,0.03419133836292042,65075.0,27.83470000000011,1.5816903651968004,0.11830963480319956,57.48121866562981
2013-05-31,1.65,0.052770843320549585,28927.0,-25.44730000000004,1.833565855624763,-0.18356585562476302,56.55323593896158
2013-06-30,1.94,0.05685821965958158,43182.0,-3.9764999999999873,1.8439805790224961,0.09601942097750382,44.28185299900493
2013-07-31,1.7099999999999995,0.06446852314262028,38848.0,-27.933700000000044,1.9207887838832036,-0.2107887838832041,50.288118017632215
2013-08-31,1.73,0.056799564049300304,44377.0,-14.884399999999914,1.837325568327019,-0.10732556832701912,51.41939165501636
2013-09-30,1.6800000000000002,0.056534860716115395,50663.0,-8.889499999999998,1.8210637479565197,-0.14106374795651955,52.76359901016518
2013-10-31,1.5299999999999998,0.037225183487988034,51683.0,-1.0333000000000538,1.6353993867197318,-0.10539938671973204,63.17752179169046
2013-11-30,1.54,0.05142724866023843,46167.0,20.22700000000009,1.7914877919848227,-0.25148779198482263,59.68138437070789
2013-12-31,1.4400000000000004,0.037212389129992585,57089.0,2.4407999999998538,1.6229910995142098,-0.18299109951420944,65.6769806935626
2014-01-31,1.6500000000000004,0.040976183558839585,35281.0,9.475500000000011,1.714780568209032,-0.06478056820903166,59.62379144832883
2014-02-28,1.71,0.039532988033504794,37843.0,20.48759999999993,1.6978075193654785,0.012192480634521496,57.87685777033843
2014-03-31,1.6700000000000004,0.04693967760150703,33037.0,26.192600000000084,1.7823975552907136,-0.11239755529071327,57.653861491978375
2014-04-30,1.6600000000000001,0.0346616296706987,28771.0,8.301099999999906,1.6698071127424974,-0.009807112742497237,61.52528058225415
2014-05-31,1.6400000000000001,0.03404478842712511,16107.0,21.401800000000094,1.698804509882982,-0.058804509882981915,63.49339668092931
2014-06-30,1.6099999999999999,0.034482569786019615,15915.0,12.187799999999925,1.700816269372816,-0.09081626937281606,64.27811673102117
2014-07-31,1.54,0.03885871845545197,10466.0,35.1422,1.7628727565229547,-0.22287275652295468,66.01554748401739
2014-08-31,1.7499999999999996,0.02879318702484521,3949.0,7.504800000000159,1.674244621906896,0.07575537809310351,62.13134196841794
2014-09-30,1.6800000000000002,0.03444111607062935,27970.0,41.71370000000002,1.679319882058503,0.0006801179414972491,61.30656650092945
2014-10-31,1.63,0.039157800414903646,11606.0,-12.652300000000196,1.7491225872922849,-0.11912258729228498,62.50688618157594
2014-11-30,1.79,0.03355166591563494,11902.0,22.862300000000005,1.704828865597688,0.08517113440231205,58.997029379225786
2014-12-31,1.7000000000000002,0.05009039447885902,7042.0,43.612499999999955,1.8815957728487822,-0.18159577284878203,58.112688830932534
2015-01-31,1.9800000000000002,0.05427882161755694,1840.0,19.941200000000208,1.927760658569888,0.05223934143011211,47.39368783945986
2015-02-28,1.7999999999999998,0.06124890669578241,1536.0,31.34830000000011,1.9987391998683355,-0.19873919986833566,51.86237154029201
2015-03-31,1.75,0.05650958620741642,-8299.0,12.673599999999624,1.9720064248907394,-0.2220064248907394,55.59537203958791
2015-04-30,1.6300000000000003,0.041022641831764434,-13059.0,17.542700000000423,1.8363969614197144,-0.2063969614197141,64.27203656058876
2015-05-31,1.75,0.05505841054215652,3584.0,23.429899999999634,1.9319683049880583,-0.18196830498805827,55.098200332871954
2015-06-30,1.6699999999999995,0.07555823991496705,23959.0,5.476900000000114,2.0735452373052294,-0.40354523730522995,50.16373851760796
2015-07-31,1.7799999999999998,0.050685773339742085,-11559.0,-7.738499999999931,1.9181932509173387,-0.13819325091733892,56.26148366800142
2015-08-31,1.63,0.0539885349380959,1778.0,10.622600000000148,1.9224310382883356,-0.2924310382883357,59.533020451961306
2015-09-30,1.7999999999999998,0.052358653262174995,4621.0,7.882399999999961,1.8989980164522366,-0.09899801645223683,53.87522241090888
2015-10-31,1.5999999999999996,0.04556523319583219,2858.0,4.56880000000001,1.8371376373310186,-0.237137637331019,62.657677012637194
2015-11-30,1.7400000000000002,0.03473025303954126,698.0,29.423399999999674,1.7455874055254452,-0.005587405525445011,61.34478093346304
2015-12-31,1.7399999999999998,0.059545900662550874,2678.0,20.75510000000031,1.9765149852994985,-0.23651498529949877,54.23353228371658
2016-01-31,1.85,0.03544277748978729,-3288.0,-0.041300000000319415,1.753709102924478,0.09629089707552207,57.476637518850545
2016-02-29,1.8800000000000001,0.052431361026085484,16739.0,14.657500000000255,1.8718646870760423,0.00813531292395786,50.083187517862385
2016-03-31,1.93,0.04311667448966479,-7836.0,9.074499999999716,1.8412170640860843,0.08878293591391562,53.031728479962446
2016-04-30,1.83,0.03631869517270289,-8256.0,28.782000000000153,1.7826678107961569,0.04733218920384319,58.61865974523381
2016-05-31,1.8,0.039048199763394964,-1752.0,12.474299999999857,1.7881743242548924,0.011825675745107622,58.18238155300791
2016-06-30,1.99,0.05586974647721849,467.0,16.82990000000018,1.9455138295925145,0.04448617040748548,46.68094501414745
2016-07-31,2.02,0.04611063300574574,-2450.0,35.13619999999992,1.8642625719527663,0.15573742804723367,48.8316825409869
2016-08-31,1.85,0.039785137210486515,2891.0,23.476000000000113,1.7870179439510636,0.06298205604893647,55.97782029849829
2016-09-30,1.8199999999999998,0.03269629365918578,-7107.0,23.22519999999986,1.7434509357118633,0.07654906428813657,59.8004233890785
2016-10-31,1.6300000000000001,0.029888682361948075,-1034.0,26.094100000000253,1.7023896438950885,-0.0723896438950884,66.27612535587818
2016-11-30,1.6600000000000001,0.05473311872819212,4833.0,-3.5820000000003347,1.9179636322624276,-0.25796363226242747,57.91410194155372
2016-12-31,1.87,0.043757992467228224,713.0,1.1093000000000757,1.824055828446236,0.04594417155376407,54.12953275722536
2017-01-31,1.7400000000000002,0.04791858174226948,3207.0,11.237800000000334,1.8608069054216088,-0.12080690542160855,57.34831949745262
2017-02-28,1.8000000000000003,0.039809068122250685,29027.0,20.984399999999823,1.7222753281754928,0.07772467182450749,55.45323814283662
2017-03-31,1.7399999999999998,0.03428869034702813,-4503.0,-2.7642000000000735,1.74482614793631,-0.00482614793631031,61.57904765422441
2017-04-30,1.7400000000000002,0.03723157901822812,-105.0,-3.0084999999999127,1.7622037875193806,-0.022203787519380347,60.421302915201096
2017-05-31,1.7400000000000002,0.03627277609605277,1945.0,25.67489999999998,1.7562506034504755,-0.016250603450475243,60.79011433954813
2017-06-30,1.5699999999999998,0.03355876154137048,-678.0,-14.380299999999806,1.7250546945321823,-0.15505469453218246,66.82843165463169
2017-07-31,1.62,0.031029939459451664,-1281.0,14.123699999999644,1.710494996769945,-0.09049499676994488,66.21039746460266
2017-08-31,1.6999999999999997,0.031486958751658814,-1446.0,-3.567199999999957,1.7101740429628114,-0.010174042962811658,63.38437779325813
2017-09-30,1.5,0.03927922024247979,607.0,23.920000000000073,1.7879029869628849,-0.28790298696288485,67.80264835861038
2017-10-31,1.56,0.02879318702484514,2403.0,5.846199999999953,1.6775656827563743,-0.11756568275637425,68.26854490071995
2017-11-30,1.48,0.02960051479603971,-3468.0,29.014200000000073,1.7064504217287506,-0.22645042172875063,71.0692608064998
2017-12-31,1.5900000000000003,0.03213809488531069,-2169.0,11.61889999999994,1.7225952512996912,-0.13259525129969085,66.91193212845879
2018-01-31,1.4300000000000002,0.025810665938533338,-4183.0,-21.10259999999971,1.657323549143266,-0.2273235491432659,72.98815171581803
